,larva(0),larva(1),larva(2),larva(3),larva(4),larva(7),larva(9)
is_well_oriented(851),1,1,1,0,1,0,1
is_well_oriented(852),1,1,1,0,1,0,1
is_well_oriented(853),1,1,1,0,1,0,1
is_well_oriented(854),1,1,1,0,1,0,1
is_well_oriented(855),1,1,1,0,1,0,1
is_well_oriented(856),1,1,1,0,1,0,1
is_well_oriented(857),1,1,1,0,1,0,1
is_well_oriented(858),1,1,1,0,1,0,1
is_well_oriented(859),1,1,1,0,1,0,1
is_well_oriented(860),1,1,1,0,1,0,1
is_well_oriented(861),1,1,1,0,1,0,1
is_well_oriented(862),1,1,1,0,1,0,1
is_well_oriented(863),1,1,1,0,1,0,1
is_well_oriented(864),1,1,1,0,1,0,1
is_well_oriented(865),1,1,1,0,1,0,1
is_well_oriented(866),1,1,1,0,1,0,1
is_well_oriented(867),1,1,1,0,1,0,1
is_well_oriented(868),1,1,1,0,1,0,1
is_well_oriented(869),1,1,1,0,1,0,1
is_well_oriented(870),1,1,1,0,1,0,1
is_well_oriented(871),1,1,1,0,1,0,1
is_well_oriented(872),1,1,1,0,1,0,1
is_well_oriented(873),1,1,1,0,1,0,1
is_well_oriented(874),1,1,1,0,1,0,1
is_well_oriented(875),1,1,1,0,1,0,1
is_well_oriented(876),1,1,1,0,1,0,1
is_well_oriented(877),1,1,1,0,1,0,1
is_well_oriented(878),1,1,1,0,1,0,1
is_well_oriented(879),1,1,1,0,1,0,1
is_well_oriented(880),1,1,1,0,1,1,1
is_well_oriented(881),1,1,0,0,1,1,1
is_well_oriented(882),1,1,0,0,1,1,1
is_well_oriented(883),1,1,0,0,1,1,1
is_well_oriented(884),1,1,0,0,1,1,1
is_well_oriented(885),1,1,0,0,1,1,1
is_well_oriented(886),1,1,0,0,1,1,1
is_well_oriented(887),1,1,0,0,1,1,1
is_well_oriented(888),1,1,1,0,1,1,1
is_well_oriented(889),1,1,1,0,1,1,1
is_well_oriented(890),1,1,1,0,1,1,1
is_well_oriented(891),1,1,1,0,1,1,1
is_well_oriented(892),1,1,1,0,1,1,1
is_well_oriented(893),1,1,1,0,1,1,1
is_well_oriented(894),1,1,1,0,1,1,1
is_well_oriented(895),1,1,1,0,1,1,1
is_well_oriented(896),1,1,1,0,1,1,1
is_well_oriented(897),1,1,1,0,1,1,1
is_well_oriented(898),1,1,1,0,1,1,1
is_well_oriented(899),1,1,1,1,1,1,1
is_well_oriented(900),1,1,1,1,1,1,1
is_well_oriented(901),1,1,1,1,1,1,1
is_well_oriented(902),1,0,1,1,1,1,1
is_well_oriented(903),1,0,1,1,1,1,1
is_well_oriented(904),1,0,1,1,1,1,1
is_well_oriented(905),1,0,1,1,1,1,1
is_well_oriented(906),1,0,1,1,1,1,1
is_well_oriented(907),1,0,1,1,1,1,1
is_well_oriented(908),1,0,1,1,1,1,1
is_well_oriented(909),1,0,1,1,1,1,1
is_well_oriented(910),1,0,1,1,1,1,1
is_well_oriented(911),1,0,1,1,1,1,1
is_well_oriented(912),1,0,1,1,1,1,1
is_well_oriented(913),1,0,1,1,1,1,1
is_well_oriented(914),1,0,1,1,1,1,1
is_well_oriented(915),1,0,1,1,1,1,1
is_well_oriented(916),1,0,1,1,1,1,1
is_well_oriented(917),1,0,1,1,1,1,1
is_well_oriented(918),1,0,1,1,1,1,1
is_well_oriented(919),1,0,1,1,1,1,1
is_well_oriented(920),1,0,1,1,1,1,1
is_well_oriented(921),1,0,1,1,1,1,1
is_well_oriented(922),1,0,1,0,1,1,1
is_well_oriented(923),1,0,1,0,1,1,1
is_well_oriented(924),1,1,1,0,1,1,1
is_well_oriented(925),1,1,1,0,1,1,1
is_well_oriented(926),1,1,1,0,1,1,1
is_well_oriented(927),1,1,1,0,1,1,1
is_well_oriented(928),1,1,1,0,1,1,1
is_well_oriented(929),1,1,1,0,1,1,1
is_well_oriented(930),1,1,1,0,1,1,1
is_well_oriented(931),1,1,1,0,1,1,1
is_well_oriented(932),1,1,1,0,1,1,1
is_well_oriented(933),1,1,1,0,1,1,1
is_well_oriented(934),1,1,1,0,1,1,1
is_well_oriented(935),1,1,1,0,1,1,1
is_well_oriented(936),1,1,1,0,1,1,1
is_well_oriented(937),1,1,1,0,1,1,1
is_well_oriented(938),1,1,1,0,1,1,1
is_well_oriented(939),1,1,1,0,1,1,1
is_well_oriented(940),1,1,1,0,1,1,1
is_well_oriented(941),1,1,1,0,1,1,1
is_well_oriented(942),1,1,1,0,1,1,1
is_well_oriented(943),1,1,1,0,1,1,1
is_well_oriented(944),1,1,1,0,1,1,1
is_well_oriented(945),1,1,1,0,1,1,1
is_well_oriented(946),1,1,1,0,1,1,1
is_well_oriented(947),1,1,1,0,1,1,1
is_well_oriented(948),1,1,1,0,1,1,1
is_well_oriented(949),1,1,1,0,1,1,1
is_well_oriented(950),1,1,1,0,1,1,1
is_well_oriented(951),1,1,1,0,1,1,1
is_well_oriented(952),1,1,1,0,1,1,1
is_well_oriented(953),1,1,1,0,1,1,1
is_well_oriented(954),1,1,1,0,1,1,1
is_well_oriented(955),1,1,1,0,1,1,1
is_well_oriented(956),1,1,1,0,1,1,1
is_well_oriented(957),1,1,1,0,1,1,1
is_well_oriented(958),1,1,1,0,1,1,1
is_well_oriented(959),1,1,1,0,1,1,1
is_well_oriented(960),1,1,1,0,1,1,1
is_well_oriented(961),1,1,1,0,1,1,1
is_well_oriented(962),1,1,1,0,1,1,1
is_well_oriented(963),1,1,1,0,1,1,1
is_well_oriented(964),1,1,1,0,1,1,1
is_well_oriented(965),1,1,1,0,1,1,1
is_well_oriented(966),1,1,1,0,1,1,1
is_well_oriented(967),1,1,1,0,1,1,1
is_well_oriented(968),1,1,1,0,1,1,1
is_well_oriented(969),1,1,1,0,1,1,1
is_well_oriented(970),1,1,1,0,1,1,1
is_well_oriented(971),1,1,1,0,1,1,1
is_well_oriented(972),1,1,1,0,1,1,1
is_well_oriented(973),1,1,1,0,1,1,1
is_well_oriented(974),1,1,1,0,1,1,1
is_well_oriented(975),1,1,1,0,1,1,1
is_well_oriented(976),1,1,1,0,1,1,1
is_well_oriented(977),1,1,1,0,1,1,1
is_well_oriented(978),1,1,1,0,1,1,1
is_well_oriented(979),1,1,1,0,1,1,1
is_well_oriented(980),1,1,1,0,1,1,1
is_well_oriented(981),1,1,1,0,1,1,1
is_well_oriented(982),1,1,1,0,1,1,1
is_well_oriented(983),1,1,1,0,1,1,1
is_well_oriented(984),1,1,1,0,1,1,1
is_well_oriented(985),1,1,1,0,1,1,1
is_well_oriented(986),1,1,1,0,1,1,1
is_well_oriented(987),1,1,1,0,1,1,1
is_well_oriented(988),1,1,1,0,1,1,1
is_well_oriented(989),1,1,1,0,1,1,1
is_well_oriented(990),1,1,1,0,1,1,1
is_well_oriented(991),1,1,1,0,1,1,1
is_well_oriented(992),1,1,1,0,1,1,1
is_well_oriented(993),1,1,1,0,1,1,1
is_well_oriented(994),1,1,1,0,1,1,1
is_well_oriented(995),1,1,1,0,1,1,1
is_well_oriented(996),1,1,1,0,1,0,1
is_well_oriented(997),1,1,1,0,1,0,1
is_well_oriented(998),1,1,1,0,1,0,1
is_well_oriented(999),1,1,1,0,1,0,1
is_well_oriented(1000),1,1,1,0,1,0,1
is_well_oriented(1001),1,1,1,0,1,0,1
is_well_oriented(1002),1,1,1,0,1,0,1
is_well_oriented(1003),1,1,1,0,1,0,1
is_well_oriented(1004),1,1,1,0,1,0,1
is_well_oriented(1005),1,1,1,0,1,0,1
is_well_oriented(1006),1,1,1,0,1,0,1
is_well_oriented(1007),1,1,1,0,1,0,1
is_well_oriented(1008),1,0,1,0,1,0,1
is_well_oriented(1009),1,1,1,0,1,0,1
is_well_oriented(1010),1,1,1,0,1,0,1
is_well_oriented(1011),1,1,1,0,1,0,1
is_well_oriented(1012),1,1,1,0,1,0,1
is_well_oriented(1013),1,1,0,0,1,0,1
is_well_oriented(1014),1,1,1,0,1,0,1
is_well_oriented(1015),1,1,1,0,1,0,1
is_well_oriented(1016),1,1,1,0,1,0,1
is_well_oriented(1017),1,1,1,0,1,0,1
is_well_oriented(1018),1,1,1,0,1,0,1
is_well_oriented(1019),1,1,1,0,1,0,1
is_well_oriented(1020),1,1,1,0,1,0,1
is_well_oriented(1021),1,1,1,0,1,0,1
is_well_oriented(1022),1,1,1,0,1,0,1
is_well_oriented(1023),1,1,1,0,1,0,1
is_well_oriented(1024),1,1,1,0,1,0,1
is_well_oriented(1025),1,1,1,1,1,0,1
is_well_oriented(1026),1,1,1,1,1,0,1
is_well_oriented(1027),1,1,1,1,1,0,1
is_well_oriented(1028),1,1,1,1,1,0,1
is_well_oriented(1029),1,1,1,1,1,0,1
is_well_oriented(1030),1,1,1,1,1,0,1
is_well_oriented(1031),1,1,1,1,1,0,1
is_well_oriented(1032),1,1,1,1,1,0,1
is_well_oriented(1033),1,1,1,1,1,0,1
is_well_oriented(1034),1,1,1,1,1,0,1
is_well_oriented(1035),1,1,1,1,1,0,1
is_well_oriented(1036),1,1,1,1,1,0,1
is_well_oriented(1037),1,1,1,1,1,0,1
is_well_oriented(1038),1,1,1,1,1,0,1
is_well_oriented(1039),1,1,1,1,1,0,1
is_well_oriented(1040),1,1,1,1,1,0,1
is_well_oriented(1041),1,1,1,1,1,0,1
is_well_oriented(1042),1,1,1,1,1,0,1
is_well_oriented(1043),1,1,1,1,1,0,1
is_well_oriented(1044),1,1,1,1,1,0,1
is_well_oriented(1045),1,1,1,1,1,0,1
is_well_oriented(1046),1,1,1,1,1,0,1
is_well_oriented(1047),1,1,1,1,1,0,1
is_well_oriented(1048),1,1,1,1,1,0,1
is_well_oriented(1049),1,1,1,1,1,0,1
is_well_oriented(1050),1,1,0,1,1,0,1
is_well_oriented(1051),1,1,0,1,1,0,1
is_well_oriented(1052),1,1,0,1,1,0,1
is_well_oriented(1053),1,1,0,1,1,0,1
is_well_oriented(1054),1,1,0,1,1,0,1
is_well_oriented(1055),1,1,0,1,1,0,1
is_well_oriented(1056),1,1,0,1,1,0,1
is_well_oriented(1057),1,1,0,1,1,0,1
is_well_oriented(1058),1,1,0,0,1,0,1
is_well_oriented(1059),1,1,0,0,1,0,1
is_well_oriented(1060),1,1,0,0,1,0,1
is_well_oriented(1061),1,1,0,0,1,0,1
is_well_oriented(1062),1,1,0,0,1,0,1
is_well_oriented(1063),1,1,0,0,1,0,1
is_well_oriented(1064),1,1,0,0,1,0,1
is_well_oriented(1065),1,1,0,0,1,0,1
is_well_oriented(1066),1,1,0,0,1,0,1
is_well_oriented(1067),1,0,0,0,1,0,1
is_well_oriented(1068),1,1,0,0,1,0,1
is_well_oriented(1069),1,1,0,0,1,0,1
is_well_oriented(1070),1,1,0,0,1,0,1
is_well_oriented(1071),1,1,0,0,1,0,1
is_well_oriented(1072),1,1,0,0,1,0,1
is_well_oriented(1073),1,1,0,0,1,0,0
is_well_oriented(1074),1,1,0,0,1,0,1
is_well_oriented(1075),1,1,0,0,1,0,1
is_well_oriented(1076),1,1,0,0,1,0,1
is_well_oriented(1077),1,1,0,0,1,0,1
is_well_oriented(1078),1,1,0,0,1,0,1
is_well_oriented(1079),1,1,0,0,1,0,1
is_well_oriented(1080),1,1,0,0,1,0,1
is_well_oriented(1081),1,1,0,0,1,0,1
is_well_oriented(1082),1,1,0,0,1,0,1
is_well_oriented(1083),1,0,0,0,1,0,1
is_well_oriented(1084),1,0,0,0,1,0,1
is_well_oriented(1085),1,0,0,0,1,0,1
is_well_oriented(1086),1,0,0,0,1,0,1
is_well_oriented(1087),1,1,0,0,1,0,1
is_well_oriented(1088),1,1,0,0,1,0,1
is_well_oriented(1089),1,1,0,0,1,0,1
is_well_oriented(1090),1,1,0,0,1,0,1
is_well_oriented(1091),1,1,0,0,1,0,1
is_well_oriented(1092),1,1,0,0,1,0,1
is_well_oriented(1093),1,1,0,0,1,0,1
is_well_oriented(1094),1,1,0,0,1,0,1
is_well_oriented(1095),1,1,0,0,1,0,1
is_well_oriented(1096),1,1,0,0,1,0,1
is_well_oriented(1097),1,1,0,0,1,0,1
is_well_oriented(1098),1,1,0,0,1,0,1
is_well_oriented(1099),1,1,0,0,1,0,1
is_well_oriented(1100),1,1,0,0,1,0,1
is_well_oriented(1101),1,1,0,0,1,0,1
is_well_oriented(1102),1,1,0,0,1,0,1
is_well_oriented(1103),1,1,0,0,1,0,1
is_well_oriented(1104),1,1,0,0,1,0,1
is_well_oriented(1105),1,1,0,0,1,0,1
is_well_oriented(1106),1,1,0,0,1,0,1
is_well_oriented(1107),1,1,0,0,1,0,1
is_well_oriented(1108),1,1,0,0,1,0,1
is_well_oriented(1109),1,1,0,0,1,0,1
is_well_oriented(1110),1,1,0,0,1,0,1
is_well_oriented(1111),1,1,0,0,1,0,1
is_well_oriented(1112),1,1,0,0,1,0,1
is_well_oriented(1113),1,1,0,0,1,0,1
is_well_oriented(1114),1,1,0,0,1,0,1
is_well_oriented(1115),1,1,0,0,1,0,1
is_well_oriented(1116),1,1,0,0,1,0,1
is_well_oriented(1117),1,1,0,0,1,0,1
is_well_oriented(1118),1,1,0,0,1,0,1
is_well_oriented(1119),1,1,0,0,1,0,1
is_well_oriented(1120),1,1,0,0,1,0,1
is_well_oriented(1121),1,1,0,0,1,0,1
is_well_oriented(1122),1,1,0,0,1,0,1
is_well_oriented(1123),1,1,0,0,1,0,1
is_well_oriented(1124),1,1,0,0,1,0,1
is_well_oriented(1125),1,1,0,0,1,0,1
is_well_oriented(1126),1,1,0,0,1,0,1
is_well_oriented(1127),1,1,0,0,1,0,1
is_well_oriented(1128),1,1,0,0,1,0,1
is_well_oriented(1129),1,1,0,0,1,0,1
is_well_oriented(1130),1,1,0,0,1,0,1
is_well_oriented(1131),1,1,0,0,1,0,1
is_well_oriented(1132),1,1,0,0,1,0,1
is_well_oriented(1133),1,1,0,0,1,0,1
is_well_oriented(1134),1,1,0,0,1,0,1
is_well_oriented(1135),1,1,0,0,1,0,1
is_well_oriented(1136),1,1,0,0,1,0,1
is_well_oriented(1137),1,1,0,0,1,0,1
is_well_oriented(1138),1,1,0,0,1,0,1
is_well_oriented(1139),1,1,0,0,1,0,1
is_well_oriented(1140),1,1,0,0,1,0,1
is_well_oriented(1141),1,1,0,0,1,0,1
is_well_oriented(1142),1,1,0,0,1,0,1
is_well_oriented(1143),1,1,0,0,1,0,1
is_well_oriented(1144),1,1,0,0,1,0,1
is_well_oriented(1145),1,1,0,0,1,0,1
is_well_oriented(1146),1,1,0,0,1,0,1
is_well_oriented(1147),1,1,0,0,1,0,1
is_well_oriented(1148),1,1,0,0,1,0,1
is_well_oriented(1149),1,1,0,0,1,0,1
is_well_oriented(1150),1,1,0,0,1,0,1
is_well_oriented(1151),1,1,0,0,1,0,1
is_well_oriented(1152),1,1,0,0,1,0,1
is_well_oriented(1153),1,1,0,0,1,0,1
is_well_oriented(1154),1,1,0,0,1,0,1
is_well_oriented(1155),1,1,0,0,1,0,1
is_well_oriented(1156),1,1,0,0,1,0,1
is_well_oriented(1157),1,1,0,0,1,0,1
is_well_oriented(1158),1,1,0,0,1,0,1
is_well_oriented(1159),1,1,0,0,1,0,1
is_well_oriented(1160),1,1,0,0,1,0,1
is_well_oriented(1161),1,1,0,0,1,0,1
is_well_oriented(1162),1,1,0,0,1,0,1
is_well_oriented(1163),1,1,0,0,1,0,1
is_well_oriented(1164),1,1,0,0,1,0,1
is_well_oriented(1165),1,0,0,0,1,0,1
is_well_oriented(1166),1,0,0,0,1,0,1
is_well_oriented(1167),1,0,0,0,1,0,1
is_well_oriented(1168),1,0,0,0,1,0,1
is_well_oriented(1169),1,0,0,0,1,0,1
is_well_oriented(1170),1,0,0,0,1,0,1
is_well_oriented(1171),1,1,0,0,1,0,1
is_well_oriented(1172),1,1,0,0,1,0,1
is_well_oriented(1173),1,1,0,0,1,0,1
is_well_oriented(1174),1,1,0,0,1,0,1
is_well_oriented(1175),1,1,0,0,1,0,1
is_well_oriented(1176),1,1,0,0,1,0,1
is_well_oriented(1177),1,1,0,0,1,0,1
is_well_oriented(1178),1,1,0,0,1,0,1
is_well_oriented(1179),1,1,0,0,1,0,1
is_well_oriented(1180),1,1,0,0,1,0,1
is_well_oriented(1181),1,1,0,0,1,0,1
is_well_oriented(1182),1,1,0,0,1,0,1
is_well_oriented(1183),1,1,0,0,1,0,1
is_well_oriented(1184),1,1,0,0,1,0,1
is_well_oriented(1185),1,1,0,0,1,0,1
is_well_oriented(1186),1,1,0,0,1,0,1
is_well_oriented(1187),1,1,0,0,1,0,1
is_well_oriented(1188),1,1,0,0,1,0,1
is_well_oriented(1189),1,1,0,0,1,0,1
is_well_oriented(1190),1,1,0,0,1,0,1
is_well_oriented(1191),1,1,0,0,1,0,1
is_well_oriented(1192),1,1,0,0,1,0,1
is_well_oriented(1193),1,1,0,0,1,0,1
is_well_oriented(1194),1,1,0,0,1,0,1
is_well_oriented(1195),1,1,0,0,1,0,1
is_well_oriented(1196),1,1,0,0,1,0,1
is_well_oriented(1197),1,1,0,0,1,0,1
is_well_oriented(1198),1,1,0,0,1,0,1
is_well_oriented(1199),1,1,0,0,1,0,1
is_well_oriented(1200),1,1,0,0,1,0,1
is_well_oriented(1201),1,1,0,0,1,0,1
is_well_oriented(1202),1,1,0,0,1,0,1
is_well_oriented(1203),1,1,0,0,1,0,1
is_well_oriented(1204),1,1,0,0,1,0,1
is_well_oriented(1205),1,1,0,0,1,0,1
is_well_oriented(1206),1,1,0,0,1,0,1
is_well_oriented(1207),1,1,0,0,1,0,1
is_well_oriented(1208),1,1,0,0,1,0,1
is_well_oriented(1209),1,1,0,0,1,0,1
is_well_oriented(1210),1,1,1,0,1,0,1
is_well_oriented(1211),1,1,1,0,1,0,1
is_well_oriented(1212),1,1,1,0,1,0,1
is_well_oriented(1213),1,1,1,0,1,0,1
is_well_oriented(1214),1,1,1,0,1,0,1
is_well_oriented(1215),1,1,1,0,1,0,1
is_well_oriented(1216),1,1,1,0,1,0,1
is_well_oriented(1217),1,1,1,0,1,0,1
is_well_oriented(1218),1,1,1,0,1,0,1
is_well_oriented(1219),1,1,1,0,1,0,1
is_well_oriented(1220),1,1,1,0,1,0,1
is_well_oriented(1221),1,1,1,0,1,0,1
is_well_oriented(1222),1,1,1,0,1,0,1
is_well_oriented(1223),1,1,1,0,1,0,1
is_well_oriented(1224),1,1,1,0,1,0,1
is_well_oriented(1225),1,1,1,0,1,0,1
is_well_oriented(1226),1,1,1,0,1,0,1
is_well_oriented(1227),1,1,1,0,1,0,1
is_well_oriented(1228),1,1,1,0,1,0,1
is_well_oriented(1229),1,1,1,0,1,0,1
is_well_oriented(1230),1,1,1,0,1,0,1
is_well_oriented(1231),1,1,1,0,1,0,1
is_well_oriented(1232),1,1,1,0,1,0,1
is_well_oriented(1233),1,1,1,0,1,0,1
is_well_oriented(1234),1,1,0,0,1,0,1
go_phase(0),,,,,,,
go_phase(1),,,,,,,
go_phase(2),,,,,,,
go_phase(3),,,,,,,
go_phase(4),,,,,,,
go_phase(5),,,,,,,
go_phase(6),,,,,,,
go_phase(7),,,,,,,
go_phase(8),,,,,,,
go_phase(9),,,,,,,
go_phase(10),1,1,0,1,1,1,1
go_phase(11),1,1,1,0,1,1,1
go_phase(12),1,1,0,0,1,1,1
go_phase(13),1,1,0,1,1,1,1
go_phase(14),1,1,1,1,1,1,1
go_phase(15),1,1,1,0,1,1,1
go_phase(16),0,1,1,0,1,1,1
go_phase(17),0,1,1,0,1,1,1
go_phase(18),1,1,1,0,1,1,1
go_phase(19),1,1,1,0,1,1,1
go_phase(20),1,1,1,0,1,1,1
go_phase(21),0,1,1,0,1,1,1
go_phase(22),0,1,1,0,1,1,1
go_phase(23),0,1,1,0,1,1,1
go_phase(24),0,1,1,0,1,1,1
go_phase(25),0,1,1,0,1,1,1
go_phase(26),0,1,1,0,1,1,1
go_phase(27),0,1,0,0,1,0,1
go_phase(28),0,1,1,0,1,1,1
go_phase(29),0,1,1,0,1,1,1
go_phase(30),0,1,1,0,1,1,1
go_phase(31),0,1,1,0,1,0,1
go_phase(32),0,1,0,0,1,0,1
go_phase(33),0,1,1,0,1,1,1
go_phase(34),0,1,1,0,1,1,1
go_phase(35),0,1,1,0,1,0,1
go_phase(36),0,1,1,0,1,0,1
go_phase(37),0,1,1,0,1,0,1
go_phase(38),0,1,1,0,1,1,1
go_phase(39),0,1,1,0,1,1,1
go_phase(40),0,1,0,0,1,1,1
go_phase(41),0,1,1,0,1,1,1
go_phase(42),0,1,1,0,1,1,1
go_phase(43),0,1,1,0,1,1,1
go_phase(44),0,1,1,0,1,1,1
go_phase(45),0,1,1,0,1,0,1
go_phase(46),0,1,1,0,1,0,1
go_phase(47),0,1,1,0,1,0,1
go_phase(48),0,1,1,0,1,0,1
go_phase(49),0,1,0,0,1,0,1
go_phase(50),0,1,0,0,1,1,1
go_phase(51),0,1,1,0,1,1,1
go_phase(52),0,1,1,0,1,1,1
go_phase(53),0,1,1,0,1,1,1
go_phase(54),0,1,0,0,1,1,1
go_phase(55),0,1,0,0,1,1,1
go_phase(56),0,1,0,0,1,1,1
go_phase(57),0,1,0,0,1,0,1
go_phase(58),0,1,0,0,1,0,1
go_phase(59),0,1,0,0,1,0,0
go_phase(60),0,1,0,0,1,0,1
go_phase(61),0,1,1,1,1,0,1
go_phase(62),0,1,0,0,1,0,0
go_phase(63),0,1,0,1,1,0,1
go_phase(64),1,1,1,1,1,0,1
go_phase(65),0,1,1,1,1,0,1
go_phase(66),1,1,1,1,1,0,1
go_phase(67),1,1,1,1,1,0,1
go_phase(68),1,1,1,1,1,0,1
go_phase(69),1,1,0,0,0,0,1
go_phase(70),1,1,0,0,1,0,1
go_phase(71),1,1,0,0,1,0,1
go_phase(72),1,1,0,0,1,0,1
go_phase(73),1,1,0,0,1,0,1
go_phase(74),0,1,0,0,1,0,1
go_phase(75),1,1,0,1,0,0,1
go_phase(76),0,1,0,1,0,1,1
go_phase(77),0,1,0,0,1,1,1
go_phase(78),1,1,0,0,1,1,1
go_phase(79),1,1,0,0,1,1,1
go_phase(80),1,1,0,0,1,1,1
go_phase(81),1,1,0,0,1,1,1
go_phase(82),1,1,0,0,1,1,1
go_phase(83),1,1,0,0,1,1,1
go_phase(84),1,1,0,0,1,1,1
go_phase(85),1,1,0,0,1,1,1
go_phase(86),1,1,0,1,1,1,1
go_phase(87),1,1,0,1,1,1,1
go_phase(88),1,1,0,0,1,1,1
go_phase(89),0,1,0,0,1,1,1
go_phase(90),0,1,1,0,1,1,0
go_phase(91),0,1,1,0,1,1,0
go_phase(92),0,1,1,0,1,1,0
go_phase(93),0,1,1,0,1,1,0
go_phase(94),1,1,1,0,1,1,0
go_phase(95),1,1,1,1,1,1,0
go_phase(96),1,1,1,0,1,1,0
go_phase(97),1,1,1,1,1,1,0
go_phase(98),1,1,1,0,1,1,0
go_phase(99),1,1,1,1,1,1,1
go_phase(100),1,1,1,0,1,1,1
go_phase(101),1,1,1,1,1,1,1
go_phase(102),1,1,1,1,1,1,1
go_phase(103),1,1,1,1,1,1,1
go_phase(104),1,1,1,0,1,1,1
go_phase(105),1,1,1,0,1,1,1
go_phase(106),1,1,1,1,1,1,1
go_phase(107),1,1,1,0,1,1,1
go_phase(108),1,1,1,1,1,1,1
go_phase(109),1,1,1,0,1,1,1
go_phase(110),1,1,1,0,1,1,1
go_phase(111),1,1,1,0,1,1,1
go_phase(112),1,1,1,1,1,1,1
go_phase(113),1,1,1,0,1,1,1
go_phase(114),1,1,1,0,1,0,1
go_phase(115),1,1,1,1,1,0,1
go_phase(116),1,1,1,0,1,1,1
go_phase(117),1,1,1,1,1,0,1
go_phase(118),1,1,1,0,1,1,1
go_phase(119),1,1,1,0,1,0,1
go_phase(120),1,1,1,0,1,0,1
go_phase(121),1,1,1,0,1,1,1
go_phase(122),1,1,1,0,1,1,1
go_phase(123),1,1,1,0,1,0,1
go_phase(124),1,1,1,0,1,0,1
go_phase(125),1,1,1,0,1,0,1
go_phase(126),1,1,1,0,1,0,1
go_phase(127),1,1,1,0,1,0,1
go_phase(128),1,1,1,0,1,0,1
go_phase(129),1,1,1,0,1,0,1
go_phase(130),1,1,1,0,1,0,1
go_phase(131),1,1,1,0,1,0,1
go_phase(132),1,1,1,0,1,0,1
go_phase(133),1,1,1,0,1,0,1
go_phase(134),1,1,1,0,1,0,1
go_phase(135),1,1,1,0,1,0,1
go_phase(136),1,1,1,0,1,0,1
go_phase(137),1,1,1,0,1,0,1
go_phase(138),1,1,1,0,1,0,1
go_phase(139),1,1,1,0,1,0,1
go_phase(140),1,1,1,0,1,0,1
go_phase(141),1,1,1,0,1,0,1
go_phase(142),1,1,1,0,1,0,1
go_phase(143),1,1,1,0,1,0,1
go_phase(144),1,1,1,0,1,0,1
go_phase(145),1,1,1,0,1,0,1
go_phase(146),1,1,1,0,1,0,1
go_phase(147),1,1,1,0,1,0,1
go_phase(148),1,1,1,0,1,0,1
go_phase(149),1,1,1,0,1,0,1
go_phase(150),1,1,1,0,1,1,1
go_phase(151),1,1,1,1,1,0,1
go_phase(152),1,1,1,1,1,0,1
go_phase(153),1,1,1,1,1,0,1
go_phase(154),1,1,1,1,1,1,0
go_phase(155),1,1,1,1,1,0,1
go_phase(156),1,1,1,1,1,0,1
go_phase(157),1,1,1,1,1,1,1
go_phase(158),1,1,1,1,1,0,1
go_phase(159),1,0,1,0,1,1,1
go_phase(160),1,1,1,1,1,1,1
go_phase(161),1,1,1,1,1,0,1
go_phase(162),1,1,1,0,1,1,1
go_phase(163),1,1,1,0,1,1,1
go_phase(164),1,1,1,1,1,1,1
go_phase(165),1,1,1,1,1,1,1
go_phase(166),1,1,1,1,1,0,1
go_phase(167),1,1,1,1,1,1,1
go_phase(168),1,1,1,1,1,1,1
go_phase(169),1,1,1,1,1,1,0
go_phase(170),1,1,1,1,1,1,1
go_phase(171),1,1,1,1,1,1,0
go_phase(172),1,1,1,1,1,1,0
go_phase(173),1,1,1,1,1,1,0
go_phase(174),1,1,1,1,1,1,1
go_phase(175),1,1,1,1,1,1,1
go_phase(176),1,1,1,1,1,1,1
go_phase(177),1,1,1,1,1,1,1
go_phase(178),1,1,1,1,1,1,1
go_phase(179),1,1,1,1,1,1,1
go_phase(180),1,1,1,1,1,1,1
go_phase(181),1,1,1,1,1,1,1
go_phase(182),1,1,1,1,1,1,1
go_phase(183),1,1,1,1,1,1,1
go_phase(184),1,1,1,1,1,1,1
go_phase(185),1,1,1,1,1,1,1
go_phase(186),1,1,1,1,1,1,1
go_phase(187),1,1,1,1,1,1,1
go_phase(188),1,1,1,1,1,1,1
go_phase(189),1,1,1,1,1,1,1
go_phase(190),1,1,1,0,1,0,1
go_phase(191),1,1,1,1,1,0,1
go_phase(192),1,1,1,0,1,1,1
go_phase(193),1,1,1,0,1,1,1
go_phase(194),1,1,1,0,1,1,1
go_phase(195),1,1,1,1,1,1,1
go_phase(196),1,1,1,1,1,1,1
go_phase(197),1,1,1,1,1,1,1
go_phase(198),1,1,1,1,1,1,1
go_phase(199),1,1,1,1,1,1,1
go_phase(200),1,1,1,1,1,1,1
go_phase(201),1,1,1,0,1,1,1
go_phase(202),1,1,1,0,1,1,1
go_phase(203),1,1,1,0,1,1,1
go_phase(204),0,1,1,0,1,1,1
go_phase(205),1,1,1,0,1,1,1
go_phase(206),0,1,1,0,1,1,1
go_phase(207),0,1,1,0,1,1,1
go_phase(208),0,1,1,0,1,0,1
go_phase(209),0,1,1,0,1,0,1
go_phase(210),1,1,1,0,1,0,1
go_phase(211),1,1,1,0,1,0,1
go_phase(212),1,1,0,0,1,0,1
go_phase(213),1,1,0,0,1,0,1
go_phase(214),0,1,0,0,1,0,1
go_phase(215),1,1,0,0,1,0,1
go_phase(216),1,1,0,0,1,0,1
go_phase(217),1,1,0,0,1,0,1
