,larva(0),larva(1),larva(3),larva(4),larva(6),larva(8),larva(9)
acc_dst(32),23.3137,17.8995,21.8284,28.641,26.0711,19.8929,25.6569
acc_dst(33),23.3137,17.8995,22.8284,28.641,26.0711,19.8929,27.0711
acc_dst(34),24.3137,19.3137,23.8284,29.641,26.0711,21.8929,28.0711
acc_dst(35),24.3137,19.3137,24.8284,30.641,27.0711,23.3071,28.0711
acc_dst(36),25.7279,19.3137,26.2426,32.0552,28.0711,23.3071,29.4853
acc_dst(37),25.7279,20.3137,27.2426,32.0552,30.0711,24.3071,29.4853
acc_dst(38),26.7279,20.3137,28.2426,32.0552,30.0711,24.3071,29.4853
acc_dst(39),27.7279,20.3137,28.2426,32.0552,31.0711,24.3071,29.4853
acc_dst(40),28.7279,20.3137,28.2426,32.0552,32.0711,25.3071,29.4853
acc_dst(41),29.7279,20.3137,29.2426,33.4694,33.0711,26.7213,30.4853
acc_dst(42),29.7279,21.3137,29.2426,34.4694,34.0711,26.7213,31.4853
acc_dst(43),30.7279,22.3137,30.2426,35.4694,35.4853,27.7213,33.7213
acc_dst(44),31.7279,23.7279,31.6569,36.4694,35.4853,29.1356,33.7213
acc_dst(45),32.7279,24.7279,31.6569,37.4694,35.4853,30.1356,35.1356
acc_dst(46),32.7279,25.7279,32.6569,37.4694,36.4853,31.5498,35.1356
acc_dst(47),32.7279,26.7279,32.6569,37.4694,37.4853,32.5498,36.5498
acc_dst(48),32.7279,26.7279,32.6569,38.8836,37.4853,32.5498,36.5498
acc_dst(49),33.7279,27.7279,33.6569,38.8836,37.4853,33.5498,36.5498
acc_dst(50),33.7279,29.1421,33.6569,38.8836,38.4853,33.5498,36.5498
acc_dst(51),35.1421,29.1421,34.6569,39.8836,38.4853,34.964,36.5498
acc_dst(52),36.1421,30.5563,35.6569,39.8836,38.4853,34.964,37.5498
acc_dst(53),36.1421,31.5563,35.6569,39.8836,39.4853,34.964,38.5498
acc_dst(54),36.1421,31.5563,35.6569,40.8836,39.4853,34.964,39.964
acc_dst(55),37.1421,31.5563,35.6569,40.8836,39.4853,35.964,40.964
acc_dst(56),37.1421,32.5563,36.6569,40.8836,39.4853,37.3782,42.3782
acc_dst(57),37.1421,33.5563,36.6569,40.8836,40.4853,38.7924,43.7924
acc_dst(58),37.1421,33.5563,37.6569,42.2978,41.4853,39.7924,43.7924
acc_dst(59),37.1421,34.9706,38.6569,43.2978,41.4853,40.7924,43.7924
acc_dst(60),37.1421,36.3848,38.6569,43.2978,41.4853,40.7924,43.7924
acc_dst(61),37.1421,36.3848,39.6569,44.2978,41.4853,40.7924,45.2066
acc_dst(62),38.5563,36.3848,39.6569,44.2978,41.4853,41.7924,46.2066
acc_dst(63),39.5563,36.3848,40.6569,44.2978,41.4853,42.7924,47.2066
acc_dst(64),40.9706,36.3848,41.6569,45.2978,41.4853,42.7924,49.4427
acc_dst(65),41.9706,36.3848,43.0711,45.2978,41.4853,43.7924,50.8569
acc_dst(66),41.9706,37.799,44.0711,46.7121,41.4853,43.7924,51.8569
acc_dst(67),41.9706,38.799,44.0711,46.7121,42.4853,45.2066,52.8569
acc_dst(68),42.9706,39.799,44.0711,46.7121,43.4853,46.6208,53.8569
acc_dst(69),42.9706,39.799,44.0711,47.7121,44.8995,47.6208,54.8569
acc_dst(70),43.9706,39.799,45.0711,47.7121,45.8995,48.6208,54.8569
acc_dst(71),44.9706,40.799,45.0711,49.1263,47.3137,49.6208,54.8569
acc_dst(72),45.9706,40.799,47.0711,50.1263,49.3137,50.6208,55.8569
acc_dst(73),45.9706,42.2132,48.0711,51.1263,50.3137,51.6208,58.093
acc_dst(74),47.3848,43.2132,48.0711,52.5405,51.3137,51.6208,59.093
acc_dst(75),48.3848,43.2132,48.0711,53.5405,52.3137,52.6208,60.5072
acc_dst(76),49.3848,44.2132,49.4853,54.9547,52.3137,53.6208,61.5072
acc_dst(77),50.3848,45.6274,50.4853,54.9547,53.3137,53.6208,61.5072
acc_dst(78),50.3848,46.6274,51.4853,55.9547,54.3137,53.6208,62.9214
acc_dst(79),51.799,47.6274,51.4853,55.9547,55.7279,54.6208,62.9214
acc_dst(80),52.799,48.6274,51.4853,55.9547,55.7279,56.0351,63.9214
acc_dst(81),52.799,50.0416,51.4853,56.9547,56.7279,57.0351,65.3356
acc_dst(82),53.799,51.0416,52.4853,59.1908,56.7279,58.4493,65.3356
acc_dst(83),55.2132,51.0416,52.4853,60.1908,56.7279,58.4493,66.7498
acc_dst(84),56.2132,51.0416,53.8995,61.1908,58.1421,59.4493,67.7498
acc_dst(85),57.2132,52.0416,55.8995,62.1908,59.1421,59.4493,69.164
acc_dst(86),58.2132,53.0416,55.8995,63.1908,60.1421,60.4493,70.5783
acc_dst(87),58.2132,54.4558,55.8995,64.1908,61.1421,60.4493,70.5783
acc_dst(88),59.6274,55.4558,55.8995,64.1908,61.1421,61.4493,71.5783
acc_dst(89),61.6274,56.8701,55.8995,65.1908,62.1421,61.4493,71.5783
acc_dst(90),63.6274,56.8701,56.8995,66.1908,63.1421,61.4493,71.5783
acc_dst(91),64.6274,58.2843,56.8995,67.1908,63.1421,62.8635,71.5783
acc_dst(92),64.6274,59.2843,57.8995,67.1908,63.1421,63.8635,72.9925
acc_dst(93),65.6274,60.2843,58.8995,68.605,64.1421,65.2777,74.4067
acc_dst(94),66.6274,61.6985,58.8995,68.605,64.1421,65.2777,75.8209
acc_dst(95),67.6274,61.6985,58.8995,68.605,65.5563,66.2777,77.2351
acc_dst(96),68.6274,63.1127,58.8995,69.605,65.5563,66.2777,78.2351
acc_dst(97),69.6274,64.1127,58.8995,70.605,66.5563,67.2777,79.2351
acc_dst(98),70.6274,65.1127,60.3137,72.0192,66.5563,67.2777,79.2351
acc_dst(99),71.6274,66.5269,61.3137,72.0192,67.9706,68.6919,79.2351
acc_dst(100),71.6274,66.5269,62.3137,73.0192,67.9706,68.6919,80.6493
acc_dst(101),72.6274,66.5269,62.3137,73.0192,68.9706,68.6919,81.6493
acc_dst(102),73.6274,66.5269,62.3137,74.0192,70.3848,69.6919,82.6493
acc_dst(103),75.0416,67.9411,62.3137,75.0192,71.3848,71.1061,84.0635
acc_dst(104),76.0416,67.9411,62.3137,76.4334,71.3848,72.1061,84.0635
acc_dst(105),77.4558,69.3553,63.3137,77.4334,72.3848,73.1061,85.4778
acc_dst(106),78.4558,69.3553,64.3137,78.8476,72.3848,73.1061,86.4778
acc_dst(107),78.4558,70.3553,64.3137,78.8476,73.799,73.1061,86.4778
acc_dst(108),78.4558,71.3553,64.3137,79.8476,74.799,74.1061,86.4778
acc_dst(109),78.4558,72.7696,64.3137,79.8476,74.799,74.1061,86.4778
acc_dst(110),78.4558,73.7696,64.3137,80.8476,74.799,75.5203,86.4778
acc_dst(111),79.8701,75.7696,65.7279,81.8476,74.799,75.5203,87.892
acc_dst(112),80.8701,76.7696,65.7279,83.2618,75.799,75.5203,88.892
acc_dst(113),81.8701,76.7696,66.7279,84.2618,76.799,76.5203,91.128
acc_dst(114),81.8701,78.1838,67.7279,85.676,76.799,76.5203,92.128
acc_dst(115),81.8701,78.1838,68.7279,85.676,78.2132,77.5203,92.128
acc_dst(116),81.8701,78.1838,68.7279,87.0903,80.2132,79.7564,93.128
acc_dst(117),81.8701,79.598,69.7279,88.0903,81.2132,79.7564,94.128
acc_dst(118),81.8701,81.0122,70.7279,89.0903,81.2132,81.1706,95.5423
acc_dst(119),81.8701,82.0122,71.7279,90.0903,82.2132,81.1706,96.5423
acc_dst(120),81.8701,83.0122,71.7279,91.5045,82.2132,81.1706,97.5423
acc_dst(121),81.8701,84.4264,72.7279,92.5045,83.2132,82.1706,98.5423
acc_dst(122),83.2843,84.4264,73.7279,93.9187,84.2132,83.1706,99.9565
acc_dst(123),83.2843,84.4264,74.7279,95.3329,85.2132,84.1706,100.956
acc_dst(124),84.6985,85.4264,75.7279,96.3329,86.2132,85.1706,101.956
acc_dst(125),84.6985,86.4264,76.7279,96.3329,86.2132,86.1706,101.956
acc_dst(126),84.6985,87.4264,76.7279,97.3329,87.2132,88.4067,102.956
acc_dst(127),84.6985,87.4264,77.7279,97.3329,87.2132,88.4067,103.956
acc_dst(128),84.6985,88.4264,78.7279,98.3329,87.2132,89.4067,103.956
acc_dst(129),84.6985,89.4264,78.7279,99.7471,87.2132,89.4067,103.956
acc_dst(130),84.6985,89.4264,79.7279,101.161,87.2132,90.4067,104.956
acc_dst(131),84.6985,90.8406,79.7279,101.161,89.2132,90.4067,104.956
acc_dst(132),84.6985,92.2548,80.7279,101.161,90.6274,91.8209,105.956
acc_dst(133),84.6985,93.2548,80.7279,101.161,91.6274,91.8209,107.371
acc_dst(134),84.6985,94.2548,80.7279,101.161,92.6274,92.8209,108.371
acc_dst(135),84.6985,95.2548,80.7279,102.576,93.6274,92.8209,110.371
acc_dst(136),84.6985,96.2548,81.7279,103.99,93.6274,93.8209,111.371
acc_dst(137),85.6985,97.2548,82.7279,103.99,93.6274,95.2351,112.371
acc_dst(138),85.6985,98.2548,83.7279,103.99,93.6274,96.2351,112.371
acc_dst(139),85.6985,100.491,84.7279,105.404,94.6274,97.2351,113.785
acc_dst(140),85.6985,100.491,84.7279,106.818,94.6274,98.6493,113.785
acc_dst(141),86.6985,100.491,85.7279,107.818,95.6274,99.6493,114.785
acc_dst(142),87.6985,101.491,85.7279,107.818,97.8635,99.6493,116.199
acc_dst(143),88.6985,102.491,85.7279,108.818,98.8635,100.649,116.199
acc_dst(144),89.6985,102.491,85.7279,109.818,99.8635,100.649,117.199
acc_dst(145),90.6985,103.905,85.7279,109.818,99.8635,102.064,117.199
acc_dst(146),90.6985,103.905,86.7279,110.818,99.8635,102.064,117.199
acc_dst(147),91.6985,105.319,88.1421,110.818,100.863,103.064,118.199
acc_dst(148),92.6985,105.319,89.5563,110.818,100.863,104.478,118.199
acc_dst(149),92.6985,106.319,90.5563,110.818,101.863,105.478,119.199
acc_dst(150),93.6985,106.319,90.5563,111.818,103.278,105.478,119.199
acc_dst(151),93.6985,106.319,91.9706,111.818,103.278,106.892,119.199
acc_dst(152),93.6985,106.319,91.9706,111.818,105.278,107.892,120.613
acc_dst(153),94.6985,107.319,92.9706,112.818,106.692,109.306,121.613
acc_dst(154),94.6985,108.734,94.3848,112.818,106.692,109.306,121.613
acc_dst(155),94.6985,109.734,94.3848,113.818,107.692,109.306,123.028
acc_dst(156),95.6985,110.734,94.3848,114.818,107.692,110.306,123.028
acc_dst(157),96.6985,111.734,95.3848,115.818,107.692,111.306,123.028
acc_dst(158),97.6985,111.734,96.799,116.818,108.692,111.306,124.442
acc_dst(159),97.6985,112.734,96.799,116.818,108.692,112.306,126.678
acc_dst(160),98.6985,113.734,97.799,116.818,109.692,113.72,128.092
acc_dst(161),98.6985,114.734,99.2132,118.232,109.692,115.135,128.092
acc_dst(162),99.6985,115.734,100.213,118.232,109.692,115.135,130.092
acc_dst(163),99.6985,116.734,100.213,119.647,111.692,116.549,131.506
acc_dst(164),99.6985,117.734,101.213,120.647,113.692,117.549,132.506
acc_dst(165),99.6985,117.734,101.213,122.061,114.692,117.549,133.506
acc_dst(166),99.6985,118.734,102.213,123.061,114.692,118.549,134.92
acc_dst(167),101.113,119.734,103.213,124.061,115.692,119.963,135.92
acc_dst(168),101.113,119.734,105.213,124.061,115.692,120.963,136.92
acc_dst(169),101.113,121.148,105.213,124.061,116.692,120.963,136.92
acc_dst(170),101.113,122.148,105.213,125.475,117.692,121.963,136.92
acc_dst(171),101.113,122.148,105.213,126.475,118.692,121.963,137.92
acc_dst(172),102.113,122.148,106.627,128.711,119.692,123.377,139.335
acc_dst(173),102.113,122.148,107.627,128.711,120.692,124.791,140.335
acc_dst(174),102.113,122.148,108.627,130.125,121.692,125.791,141.335
acc_dst(175),102.113,122.148,108.627,130.125,121.692,126.791,141.335
acc_dst(176),102.113,123.562,108.627,131.125,121.692,126.791,141.335
acc_dst(177),103.113,124.562,108.627,132.125,122.692,127.791,142.335
acc_dst(178),104.113,125.562,109.627,133.125,122.692,127.791,143.335
acc_dst(179),104.113,125.562,110.627,134.125,122.692,129.206,144.335
acc_dst(180),104.113,125.562,111.627,134.125,123.692,129.206,144.335
acc_dst(181),104.113,126.562,111.627,136.125,124.692,130.206,144.335
acc_dst(182),104.113,126.562,111.627,137.125,124.692,131.62,145.749
acc_dst(183),105.113,127.562,111.627,138.54,124.692,132.62,145.749
acc_dst(184),105.113,128.562,112.627,139.54,124.692,133.62,145.749
acc_dst(185),105.113,129.976,112.627,139.54,124.692,135.034,145.749
acc_dst(186),106.113,129.976,112.627,140.954,125.692,136.034,147.985
acc_dst(187),107.113,129.976,112.627,141.954,125.692,137.034,147.985
acc_dst(188),107.113,129.976,112.627,142.954,126.692,138.034,147.985
acc_dst(189),107.113,131.39,113.627,143.954,126.692,138.034,147.985
acc_dst(190),107.113,131.39,114.627,144.954,127.692,139.448,148.985
acc_dst(191),107.113,131.39,115.627,146.368,128.692,139.448,149.985
acc_dst(192),107.113,132.39,115.627,146.368,128.692,139.448,149.985
acc_dst(193),108.113,133.805,115.627,147.368,128.692,140.863,149.985
acc_dst(194),108.113,133.805,116.627,147.368,129.692,142.277,150.985
acc_dst(195),108.113,133.805,117.627,148.368,130.692,143.277,152.399
acc_dst(196),109.113,133.805,118.627,149.368,130.692,144.277,152.399
acc_dst(197),110.113,133.805,119.627,150.782,131.692,145.277,152.399
acc_dst(198),110.113,133.805,120.627,151.782,132.692,145.277,153.399
acc_dst(199),110.113,135.219,121.627,151.782,132.692,145.277,153.399
acc_dst(200),110.113,135.219,121.627,152.782,133.692,146.277,153.399
acc_dst(201),110.113,135.219,121.627,154.782,134.692,147.691,153.399
acc_dst(202),110.113,135.219,121.627,154.782,135.692,147.691,153.399
acc_dst(203),110.113,135.219,121.627,155.782,136.692,149.105,153.399
acc_dst(204),110.113,135.219,121.627,156.782,136.692,150.519,154.399
acc_dst(205),110.113,135.219,123.042,157.782,136.692,151.519,155.813
acc_dst(206),110.113,135.219,123.042,159.196,137.692,152.519,157.813
acc_dst(207),110.113,135.219,124.042,160.196,139.106,153.519,157.813
acc_dst(208),110.113,135.219,125.456,161.196,139.106,153.519,158.813
acc_dst(209),110.113,136.633,126.456,162.611,139.106,154.934,158.813
acc_dst(210),110.113,137.633,127.456,164.025,139.106,154.934,158.813
acc_dst(211),110.113,137.633,128.87,165.025,141.106,155.934,158.813
acc_dst(212),110.113,138.633,129.87,166.025,142.52,156.934,158.813
acc_dst(213),110.113,138.633,131.284,167.025,142.52,156.934,159.813
acc_dst(214),111.113,138.633,132.284,168.439,143.52,157.934,162.049
acc_dst(215),111.113,140.047,132.284,169.439,143.52,158.934,163.464
acc_dst(216),112.113,140.047,132.284,170.853,143.52,159.934,163.464
acc_dst(217),112.113,141.047,133.698,171.853,144.52,161.348,164.464
acc_dst(218),112.113,142.047,134.698,172.853,144.52,161.348,164.464
acc_dst(219),112.113,143.047,135.698,174.853,144.52,161.348,165.464
acc_dst(220),112.113,143.047,135.698,175.853,146.52,161.348,165.464
acc_dst(221),112.113,144.047,135.698,175.853,147.52,162.348,165.464
acc_dst(222),112.113,144.047,135.698,176.853,148.935,163.348,166.464
acc_dst(223),112.113,144.047,135.698,176.853,149.935,164.762,168.7
acc_dst(224),112.113,145.047,135.698,176.853,149.935,164.762,170.114
acc_dst(225),112.113,146.047,135.698,177.853,149.935,165.762,170.114
acc_dst(226),113.113,147.047,135.698,177.853,149.935,166.762,171.114
acc_dst(227),113.113,148.047,135.698,177.853,149.935,166.762,172.114
acc_dst(228),114.113,149.047,135.698,177.853,152.171,166.762,172.114
acc_dst(229),114.113,149.047,135.698,177.853,154.171,166.762,172.114
acc_dst(230),114.113,149.047,135.698,177.853,155.171,167.762,173.114
acc_dst(231),114.113,149.047,136.698,177.853,156.171,167.762,175.35
acc_dst(232),115.113,149.047,137.698,177.853,157.171,167.762,176.35
acc_dst(233),116.113,150.047,139.698,178.853,157.171,167.762,177.35
acc_dst(234),116.113,151.047,139.698,178.853,158.171,168.762,178.35
acc_dst(235),116.113,151.047,139.698,180.267,158.171,169.762,178.35
acc_dst(236),117.113,151.047,140.698,181.267,159.171,170.762,178.35
acc_dst(237),117.113,151.047,140.698,182.267,160.171,170.762,178.35
acc_dst(238),117.113,151.047,140.698,183.682,161.171,172.176,179.35
acc_dst(239),118.113,151.047,140.698,184.682,163.171,172.176,181.586
acc_dst(240),119.113,151.047,140.698,184.682,164.171,172.176,183
acc_dst(241),119.113,151.047,140.698,184.682,164.171,172.176,184
acc_dst(242),119.113,151.047,142.113,186.682,164.171,172.176,184
acc_dst(243),119.113,151.047,143.113,187.682,165.171,173.59,184
acc_dst(244),119.113,151.047,144.113,188.682,165.171,173.59,185
acc_dst(245),119.113,151.047,144.113,188.682,166.171,173.59,186
acc_dst(246),119.113,151.047,144.113,189.682,168.171,174.59,187
acc_dst(247),119.113,152.047,144.113,190.682,169.171,174.59,188.415
acc_dst(248),119.113,153.047,145.113,191.682,170.585,174.59,189.829
acc_dst(249),119.113,153.047,145.113,191.682,171.585,175.59,190.829
acc_dst(250),119.113,153.047,145.113,191.682,171.585,177.827,191.829
acc_dst(251),119.113,153.047,145.113,193.096,171.585,178.827,191.829
acc_dst(252),120.113,153.047,146.113,194.096,172.585,179.827,191.829
acc_dst(253),120.113,153.047,146.113,195.096,173.585,180.827,191.829
acc_dst(254),120.113,154.461,146.113,196.51,175.585,181.827,193.243
acc_dst(255),120.113,154.461,147.113,197.51,176.585,181.827,195.479
acc_dst(256),120.113,155.461,147.113,197.51,177.585,181.827,196.893
acc_dst(257),120.113,156.461,148.113,198.924,178.585,182.827,196.893
acc_dst(258),120.113,156.461,149.113,199.924,178.585,183.827,197.893
acc_dst(259),120.113,156.461,149.113,199.924,179.585,184.827,197.893
acc_dst(260),121.113,156.461,150.527,199.924,179.585,185.827,197.893
acc_dst(261),121.113,156.461,151.527,201.339,180.585,186.827,197.893
acc_dst(262),121.113,157.461,152.527,202.339,181.585,187.827,199.307
acc_dst(263),121.113,158.461,152.527,203.753,183.821,189.241,200.722
acc_dst(264),121.113,158.461,153.527,203.753,184.821,189.241,202.958
acc_dst(265),121.113,158.461,154.527,204.753,185.821,189.241,202.958
acc_dst(266),121.113,159.461,155.527,206.167,185.821,190.241,203.958
acc_dst(267),121.113,159.461,156.527,207.167,186.821,191.241,203.958
acc_dst(268),121.113,159.461,156.527,207.167,186.821,192.241,204.958
acc_dst(269),121.113,160.461,157.527,208.167,187.821,193.655,204.958
acc_dst(270),121.113,161.876,157.527,209.167,188.821,193.655,205.958
acc_dst(271),121.113,161.876,157.527,210.167,189.821,195.069,205.958
acc_dst(272),121.113,163.29,159.763,211.581,190.821,196.483,208.194
acc_dst(273),121.113,164.29,159.763,211.581,190.821,197.483,209.194
acc_dst(274),121.113,165.29,159.763,211.581,190.821,198.483,210.608
acc_dst(275),121.113,166.29,159.763,213.817,191.821,199.483,210.608
acc_dst(276),121.113,167.29,160.763,213.817,192.821,200.483,210.608
acc_dst(277),121.113,169.526,162.177,215.231,193.821,201.483,210.608
acc_dst(278),121.113,169.526,163.177,215.231,194.821,201.483,211.608
acc_dst(279),121.113,170.526,163.177,216.231,195.821,202.898,212.608
acc_dst(280),121.113,170.526,164.177,216.231,195.821,202.898,213.608
acc_dst(281),121.113,170.526,165.177,217.646,195.821,205.134,215.608
acc_dst(282),121.113,171.526,165.177,218.646,197.235,206.548,217.844
acc_dst(283),122.113,171.526,165.177,218.646,198.235,206.548,218.844
acc_dst(284),122.113,172.526,165.177,220.06,199.235,207.548,218.844
acc_dst(285),122.113,173.94,165.177,221.474,199.235,208.548,218.844
acc_dst(286),122.113,173.94,166.177,222.474,200.235,208.548,218.844
acc_dst(287),123.113,173.94,166.177,223.474,200.235,209.548,219.844
acc_dst(288),124.113,173.94,166.177,224.474,200.235,210.548,220.844
acc_dst(289),124.113,174.94,167.177,224.474,201.649,212.784,223.08
acc_dst(290),125.113,175.94,168.591,225.474,201.649,212.784,224.08
acc_dst(291),126.113,176.94,168.591,226.888,203.064,213.784,225.494
acc_dst(292),126.113,177.94,168.591,228.303,203.064,215.198,225.494
acc_dst(293),126.113,178.94,168.591,229.717,203.064,215.198,226.909
acc_dst(294),127.113,178.94,168.591,230.717,204.064,215.198,227.909
acc_dst(295),127.113,179.94,168.591,231.717,204.064,216.612,227.909
acc_dst(296),127.113,179.94,170.006,231.717,205.064,216.612,228.909
acc_dst(297),127.113,179.94,170.006,232.717,206.478,216.612,231.145
acc_dst(298),127.113,180.94,171.006,232.717,206.478,216.612,232.145
acc_dst(299),127.113,181.94,172.006,234.953,207.478,218.612,233.559
acc_dst(300),127.113,182.94,172.006,234.953,208.478,218.612,234.559
acc_dst(301),127.113,183.94,172.006,234.953,208.478,219.612,234.559
acc_dst(302),127.113,184.94,172.006,235.953,209.478,219.612,235.559
acc_dst(303),127.113,185.94,173.006,235.953,209.478,220.612,235.559
acc_dst(304),127.113,186.94,173.006,235.953,210.892,221.612,235.559
acc_dst(305),127.113,187.94,174.006,235.953,210.892,222.612,236.559
acc_dst(306),127.113,188.94,175.006,237.367,210.892,223.612,237.559
acc_dst(307),127.113,190.354,176.006,237.367,210.892,224.612,238.559
acc_dst(308),127.113,191.354,176.006,237.367,211.892,224.612,239.559
acc_dst(309),127.113,191.354,177.42,237.367,211.892,225.612,239.559
acc_dst(310),127.113,191.354,178.42,237.367,212.892,225.612,240.559
acc_dst(311),127.113,192.354,179.42,237.367,213.892,227.027,241.973
acc_dst(312),127.113,192.354,179.42,238.781,213.892,227.027,241.973
acc_dst(313),127.113,193.354,179.42,238.781,214.892,228.027,242.973
acc_dst(314),127.113,194.769,180.42,240.195,216.306,229.441,242.973
acc_dst(315),127.113,194.769,180.42,240.195,216.306,230.441,242.973
acc_dst(316),127.113,194.769,181.42,240.195,216.306,231.855,242.973
acc_dst(317),127.113,195.769,182.42,241.61,217.306,231.855,243.973
acc_dst(318),127.113,195.769,183.42,241.61,218.306,231.855,243.973
acc_dst(319),127.113,196.769,184.42,243.846,219.72,231.855,245.387
acc_dst(320),127.113,196.769,184.42,244.846,221.72,233.269,246.387
acc_dst(321),127.113,198.183,184.42,245.846,222.72,234.269,247.801
acc_dst(322),127.113,199.183,185.42,246.846,222.72,235.683,247.801
acc_dst(323),127.113,199.183,185.42,248.26,223.72,235.683,248.801
acc_dst(324),127.113,199.183,187.42,248.26,224.72,236.683,250.216
acc_dst(325),127.113,200.183,187.42,248.26,224.72,238.098,250.216
acc_dst(326),127.113,201.183,187.42,249.26,224.72,239.098,250.216
acc_dst(327),127.113,202.183,188.42,250.26,224.72,239.098,250.216
acc_dst(328),127.113,203.183,189.834,251.26,225.72,239.098,251.216
acc_dst(329),127.113,204.183,190.834,252.674,227.72,240.512,252.63
acc_dst(330),128.113,204.183,191.834,252.674,228.72,241.512,253.63
acc_dst(331),128.113,204.183,192.834,252.674,229.72,241.512,255.044
acc_dst(332),129.113,206.183,193.834,254.088,229.72,242.926,255.044
acc_dst(333),130.113,206.183,193.834,255.503,229.72,242.926,256.044
acc_dst(334),131.527,207.183,194.834,255.503,229.72,242.926,256.044
acc_dst(335),132.527,208.597,196.248,255.503,230.72,243.926,257.044
acc_dst(336),133.527,210.011,197.248,255.503,231.72,246.162,258.044
acc_dst(337),133.527,210.011,198.248,256.917,232.72,247.162,259.044
acc_dst(338),133.527,211.425,199.248,256.917,233.72,247.162,260.044
acc_dst(339),133.527,211.425,201.248,258.331,235.72,248.576,261.458
acc_dst(340),133.527,211.425,202.662,258.331,236.72,248.576,261.458
acc_dst(341),133.527,213.425,203.662,258.331,236.72,248.576,261.458
acc_dst(342),133.527,213.425,204.662,258.331,237.72,249.576,261.458
acc_dst(343),133.527,213.425,204.662,258.331,237.72,250.991,262.458
acc_dst(344),133.527,214.425,205.662,258.331,237.72,250.991,263.873
acc_dst(345),133.527,214.425,207.899,259.331,239.72,251.991,263.873
acc_dst(346),133.527,214.425,207.899,259.331,239.72,251.991,264.873
acc_dst(347),133.527,215.425,207.899,260.745,239.72,252.991,264.873
acc_dst(348),133.527,216.425,207.899,260.745,240.72,254.405,264.873
acc_dst(349),133.527,217.425,207.899,260.745,240.72,255.405,265.873
acc_dst(350),133.527,217.425,208.899,260.745,241.72,255.405,267.287
acc_dst(351),133.527,217.425,210.313,261.745,243.956,256.819,269.287
acc_dst(352),133.527,218.425,211.313,262.745,244.956,256.819,270.701
acc_dst(353),133.527,218.425,211.313,264.159,245.956,257.819,270.701
acc_dst(354),133.527,218.425,211.313,265.159,245.956,258.819,271.701
acc_dst(355),133.527,219.425,212.313,265.159,246.956,258.819,271.701
acc_dst(356),133.527,219.425,212.313,265.159,247.956,258.819,271.701
acc_dst(357),133.527,220.84,213.727,265.159,248.956,259.819,272.701
acc_dst(358),134.527,220.84,214.727,266.574,249.956,260.819,272.701
acc_dst(359),134.527,221.84,214.727,267.988,250.956,261.819,274.937
acc_dst(360),135.527,222.84,215.727,268.988,250.956,263.233,275.937
acc_dst(361),135.527,225.076,216.727,269.988,251.956,263.233,277.351
acc_dst(362),136.527,225.076,217.727,269.988,252.956,264.233,278.351
acc_dst(363),136.527,226.076,218.727,269.988,254.371,265.233,278.351
acc_dst(364),136.527,227.076,219.727,271.402,255.371,266.233,279.351
acc_dst(365),136.527,228.076,219.727,272.816,255.371,267.233,279.351
acc_dst(366),137.527,229.076,219.727,272.816,256.371,267.233,279.351
acc_dst(367),137.527,230.49,220.727,274.23,257.371,268.233,280.765
acc_dst(368),137.527,230.49,221.727,275.23,258.371,269.647,282.18
acc_dst(369),137.527,230.49,222.727,276.23,259.785,271.647,283.18
acc_dst(370),138.527,231.49,224.141,277.23,259.785,271.647,284.594
acc_dst(371),139.527,232.49,224.141,277.23,260.785,272.647,285.594
acc_dst(372),139.527,233.49,225.141,278.23,262.785,272.647,285.594
acc_dst(373),140.527,233.49,226.141,279.23,262.785,273.647,286.594
acc_dst(374),141.527,234.49,226.141,280.23,262.785,274.647,286.594
acc_dst(375),141.527,235.904,227.141,282.467,263.785,274.647,286.594
acc_dst(376),141.527,236.904,228.141,283.467,263.785,275.647,287.594
acc_dst(377),141.527,237.904,228.141,284.881,265.785,277.647,288.594
acc_dst(378),141.527,239.318,228.141,284.881,267.199,277.647,290.594
acc_dst(379),141.527,239.318,229.141,285.881,268.199,279.647,291.594
acc_dst(380),141.527,239.318,230.141,285.881,269.199,280.647,293.008
acc_dst(381),141.527,239.318,231.555,287.295,269.199,280.647,293.008
acc_dst(382),141.527,240.318,231.555,289.531,270.199,281.647,294.422
acc_dst(383),141.527,240.318,232.555,291.767,270.199,281.647,294.422
acc_dst(384),141.527,240.318,232.555,291.767,271.613,281.647,294.422
acc_dst(385),141.527,240.318,233.555,291.767,272.613,282.647,295.422
acc_dst(386),142.527,240.318,234.555,293.181,273.613,283.647,296.422
acc_dst(387),143.527,240.318,235.555,293.181,274.613,284.647,298.422
acc_dst(388),143.527,241.318,235.555,293.181,274.613,284.647,299.422
acc_dst(389),144.941,241.318,236.555,294.181,275.613,286.062,300.837
acc_dst(390),144.941,242.733,238.555,295.596,276.613,287.062,300.837
acc_dst(391),144.941,243.733,238.555,297.01,276.613,288.062,301.837
acc_dst(392),144.941,243.733,238.555,297.01,277.613,289.062,301.837
acc_dst(393),144.941,244.733,238.555,298.01,277.613,290.062,301.837
acc_dst(394),144.941,244.733,239.555,298.01,279.028,291.476,302.837
acc_dst(395),144.941,245.733,240.97,299.424,280.028,291.476,303.837
acc_dst(396),144.941,245.733,241.97,300.424,281.028,292.476,304.837
acc_dst(397),144.941,246.733,242.97,300.424,282.028,292.476,305.837
acc_dst(398),144.941,247.733,242.97,300.424,283.028,292.476,306.837
