,larva(1),larva(4),larva(6)
radius_3(822),3.64973,4.67435,5.16054
radius_3(823),3.40871,5.14797,5.03253
radius_3(824),3.57658,5.37762,4.50733
radius_3(825),3.87937,4.99562,4.76378
radius_3(826),4.58313,4.92081,4.1205
radius_3(827),4.52639,5.11332,4.80914
radius_3(828),4.42531,4.8248,5.80256
radius_3(829),4.72095,5.51253,5.99323
radius_3(830),3.88655,5.27244,5.91025
radius_3(831),3.32922,5.06661,5.83005
radius_3(832),3.21869,5.00956,5.77435
radius_3(833),3.68712,5.34036,5.47754
radius_3(834),3.44029,5.04122,6.22903
radius_3(835),3.60881,5.20223,5.774
radius_3(836),4.2417,4.62822,6.44275
radius_3(837),3.88462,5.02584,5.81749
radius_3(838),4.50879,4.8108,6.17067
radius_3(839),4.25211,5.03467,5.93961
radius_3(840),3.90729,4.96768,5.90611
radius_3(841),4.29102,5.09722,5.62881
radius_3(842),4.14197,4.82273,5.60429
radius_3(843),3.47627,5.17413,5.37553
radius_3(844),3.94469,4.75034,5.60545
radius_3(845),3.53735,5.2989,6.36327
radius_3(846),3.35373,4.86908,6.38505
radius_3(847),4.51728,5.02174,6.23079
radius_3(848),4.62683,4.8876,5.57151
radius_3(849),4.86865,5.098,5.64921
radius_3(850),4.47313,4.85894,5.25934
radius_3(851),4.05345,4.92735,5.33336
radius_3(852),3.51333,4.85135,5.45033
radius_3(853),3.51831,4.87698,5.41417
radius_3(854),3.4462,4.42891,5.59233
radius_3(855),3.94919,4.94824,5.3461
radius_3(856),4.10056,4.81786,5.76268
radius_3(857),3.88585,4.44769,5.69486
radius_3(858),3.96335,5.10736,5.52242
radius_3(859),4.75355,4.62266,5.32291
radius_3(860),4.6879,4.53345,5.42744
radius_3(861),4.43045,4.45679,5.64844
radius_3(862),3.69214,5.00921,5.6382
radius_3(863),3.86591,5.00102,5.37768
radius_3(864),3.60701,4.71198,5.37822
radius_3(865),4.21084,4.79067,6.11455
radius_3(866),3.64126,4.9548,6.0682
radius_3(867),3.96767,5.14737,6.0401
radius_3(868),4.37767,4.45965,5.80883
radius_3(869),4.86353,5.10549,5.78626
radius_3(870),4.3141,4.76452,5.24567
radius_3(871),4.36856,4.36485,5.63864
radius_3(872),4.68103,4.79943,5.51115
radius_3(873),3.47201,4.91673,5.61235
radius_3(874),3.78278,4.95143,5.53117
radius_3(875),4.25952,5.16153,5.74395
radius_3(876),4.45813,5.07258,5.62008
radius_3(877),4.21497,4.95254,5.37391
radius_3(878),4.04993,4.87502,5.25832
radius_3(879),4.19995,4.83698,5.67746
radius_3(880),4.36816,4.85837,5.52651
radius_3(881),4.2843,5.23976,5.95592
radius_3(882),4.24719,4.80203,5.56571
radius_3(883),4.4989,4.77495,5.67367
radius_3(884),4.48242,4.56564,5.79276
radius_3(885),4.32835,4.85841,5.45103
radius_3(886),4.26111,4.83143,5.33795
radius_3(887),4.22791,5.11379,5.21586
radius_3(888),4.23022,4.60029,5.62213
radius_3(889),4.26978,4.63726,5.1815
radius_3(890),4.19995,4.52744,5.29124
radius_3(891),4.2171,4.77231,5.12331
radius_3(892),3.56378,4.54169,5.59998
radius_3(893),4.54694,4.83226,5.10148
radius_3(894),4.2583,4.80676,5.87276
radius_3(895),4.05591,4.90905,5.91859
radius_3(896),4.11646,5.27141,5.89446
radius_3(897),4.24817,4.88934,5.6208
radius_3(898),4.24377,4.67854,5.35878
radius_3(899),4.28064,4.96667,5.12099
radius_3(900),4.32666,4.95852,5.39584
radius_3(901),4.40625,4.86995,5.58891
radius_3(902),4.24951,4.72526,5.25486
radius_3(903),4.44958,5.00148,5.36839
radius_3(904),4.18046,5.05566,5.52222
radius_3(905),4.05361,5.01854,5.51937
radius_3(906),3.90532,4.92143,5.83191
radius_3(907),4.1969,4.81942,5.83868
radius_3(908),4.40027,5.20868,5.63224
radius_3(909),4.21052,4.75984,5.45841
radius_3(910),3.63694,4.34042,5.40517
radius_3(911),4.12111,4.98702,5.4907
radius_3(912),3.87119,4.92088,5.64815
radius_3(913),4.15036,4.70935,5.72919
radius_3(914),3.94002,4.90851,5.26191
radius_3(915),4.08714,4.93524,5.66083
radius_3(916),3.98879,5.1762,5.72517
radius_3(917),3.52162,5.01013,5.92096
radius_3(918),4.20801,4.37527,5.7008
radius_3(919),3.83811,5.0223,5.96102
radius_3(920),4.40742,5.05764,5.95877
radius_3(921),4.04411,4.29495,6.04922
radius_3(922),4.07814,4.61034,6.01671
radius_3(923),4.07054,5.13523,5.99963
radius_3(924),4.09435,5.13013,5.62916
radius_3(925),4.17841,4.50759,5.6641
radius_3(926),3.67721,4.78905,5.47334
radius_3(927),3.74183,4.79034,5.43667
radius_3(928),3.54651,4.74633,4.90075
radius_3(929),3.14858,4.89006,5.18415
radius_3(930),3.33798,4.80031,5.6008
radius_3(931),3.43673,4.78714,5.73194
radius_3(932),3.80528,4.45461,5.56573
radius_3(933),3.75504,4.54252,5.53681
radius_3(934),3.82129,4.89351,5.23047
radius_3(935),3.93302,4.34941,4.86701
radius_3(936),4.08191,5.0112,5.1144
radius_3(937),3.6594,4.67668,5.14197
radius_3(938),3.67264,5.61162,5.20342
radius_3(939),3.14728,5.05737,5.66152
radius_3(940),3.14728,5.32432,5.34549
radius_3(941),3.38206,4.95936,5.68745
radius_3(942),3.35364,5.04766,5.76298
radius_3(943),3.56043,5.32098,5.66674
radius_3(944),3.43433,5.13917,5.41297
radius_3(945),3.85001,4.91694,5.31114
radius_3(946),3.05426,5.55362,5.67595
radius_3(947),3.34972,5.15013,4.90264
radius_3(948),3.77698,5.19877,4.72371
radius_3(949),3.75305,4.79186,5.44631
radius_3(950),3.38051,5.07819,5.4121
radius_3(951),3.74183,4.53461,5.32056
radius_3(952),3.59052,5.1112,5.44118
radius_3(953),3.81606,4.69585,5.27591
radius_3(954),3.9568,4.78606,5.82235
radius_3(955),3.50787,4.89218,5.49492
radius_3(956),3.37203,5.20179,5.09373
radius_3(957),3.25586,5.14806,5.49569
radius_3(958),3.67288,5.49708,5.42598
radius_3(959),3.83428,5.62286,5.77265
radius_3(960),3.85859,5.2213,5.45956
radius_3(961),3.59846,4.93662,5.22855
radius_3(962),3.33262,5.17237,5.18379
radius_3(963),3.28127,5.13286,5.61383
radius_3(964),3.75064,5.06837,5.2457
radius_3(965),3.72474,5.25695,5.34792
radius_3(966),3.93069,5.17378,5.29623
radius_3(967),4.00769,4.99482,5.18875
radius_3(968),4.61984,5.33521,5.81764
radius_3(969),3.60571,5.00231,5.42117
radius_3(970),3.92594,4.58213,5.76496
radius_3(971),3.92586,5.17259,5.72495
radius_3(972),4.0256,4.68436,5.48725
radius_3(973),3.74211,5.35692,5.53839
radius_3(974),3.81943,5.25998,5.42947
radius_3(975),3.43515,5.32433,5.18511
radius_3(976),3.73579,5.2111,5.45129
radius_3(977),4.06129,5.12379,4.94392
radius_3(978),4.00769,5.29846,5.22455
radius_3(979),3.82326,4.80243,5.31924
radius_3(980),3.74737,5.11319,5.33355
radius_3(981),3.96487,5.35117,5.40401
radius_3(982),3.93742,5.36357,5.23648
radius_3(983),3.95689,5.25698,5.72923
radius_3(984),4.11358,5.46354,5.56607
radius_3(985),3.1703,5.35754,5.73655
radius_3(986),4.05903,5.18826,5.60653
radius_3(987),3.77364,5.16049,5.60182
radius_3(988),3.4667,5.29542,5.25786
radius_3(989),3.7042,5.3073,5.32096
radius_3(990),3.75061,4.60767,5.0829
radius_3(991),4.17618,5.26387,5.10494
radius_3(992),3.65313,5.58376,5.23157
radius_3(993),4.17952,5.25793,5.14643
radius_3(994),4.23841,5.40716,5.1102
radius_3(995),4.10125,5.52674,5.28233
radius_3(996),4.03399,5.01343,5.23021
radius_3(997),4.1432,5.1014,5.17829
radius_3(998),4.01099,4.99474,5.67068
radius_3(999),3.68971,5.2139,5.47444
radius_3(1000),3.99588,5.2784,5.72473
radius_3(1001),4.18653,5.65036,5.5671
radius_3(1002),3.767,5.16919,5.46836
radius_3(1003),3.55603,4.95196,5.3702
radius_3(1004),3.71938,4.43317,5.78711
radius_3(1005),3.61862,5.65973,5.4686
radius_3(1006),4.24743,5.09985,5.3741
radius_3(1007),3.65639,5.21807,5.4791
radius_3(1008),3.75965,4.96501,5.34649
radius_3(1009),4.31575,5.37821,5.51288
radius_3(1010),4.22757,5.00488,5.41092
radius_3(1011),3.94762,5.50609,5.67474
radius_3(1012),3.52594,5.22942,5.6402
radius_3(1013),3.18747,5.0835,5.49453
radius_3(1014),3.61389,5.01428,5.29195
radius_3(1015),4.20239,5.17465,5.27396
radius_3(1016),4.60182,4.88129,5.28119
radius_3(1017),4.8321,4.87421,5.21935
radius_3(1018),4.80459,5.34849,5.39286
radius_3(1019),4.99732,5.5676,5.06476
radius_3(1020),2.68286,5.44098,5.3207
radius_3(1021),4.74487,4.97565,5.40897
radius_3(1022),2.41125,5.15706,5.7408
radius_3(1023),1.86208,4.96091,5.68908
radius_3(1024),2.52075,5.50317,5.05964
radius_3(1025),3.52148,5.00079,5.58689
radius_3(1026),3.56372,5.43027,5.46856
radius_3(1027),2.66489,5.29272,5.50817
radius_3(1028),3.64452,5.50412,5.35742
radius_3(1029),4.42753,5.19491,5.37529
radius_3(1030),4.0437,5.46901,5.23906
radius_3(1031),3.9328,5.0385,5.47194
radius_3(1032),4.55657,5.44262,5.40006
radius_3(1033),4.42646,4.73307,5.31436
radius_3(1034),4.78355,4.98783,5.51357
radius_3(1035),4.8724,5.27693,5.40356
radius_3(1036),4.89632,5.4158,5.52187
radius_3(1037),5.00601,5.20235,5.41666
radius_3(1038),4.61958,5.4053,5.29221
radius_3(1039),4.80923,5.6859,5.67761
radius_3(1040),4.86459,5.38406,5.65508
radius_3(1041),4.88531,5.49087,5.24298
radius_3(1042),5.20569,5.72801,5.01133
radius_3(1043),5.282,5.67382,5.28306
radius_3(1044),4.64314,5.6146,5.19562
radius_3(1045),5.17988,6.20681,4.96714
radius_3(1046),4.37695,5.36553,4.90227
radius_3(1047),4.9521,5.59186,5.16213
radius_3(1048),4.17688,5.53083,5.31038
radius_3(1049),4.70703,5.57567,5.44784
radius_3(1050),4.68701,5.73935,5.49618
radius_3(1051),4.72128,5.90204,5.62604
radius_3(1052),5.07957,5.26909,5.5686
radius_3(1053),4.32704,5.02119,5.44702
radius_3(1054),4.02102,5.25037,5.18717
radius_3(1055),4.0099,5.29071,5.2169
radius_3(1056),4.23546,5.47192,5.33153
radius_3(1057),4.58644,5.28308,4.87857
radius_3(1058),4.4624,5.51793,5.31556
radius_3(1059),4.51532,5.48753,5.37749
radius_3(1060),3.93814,5.15403,4.9816
radius_3(1061),4.06285,5.64363,5.3497
radius_3(1062),4.16444,5.43856,5.26964
radius_3(1063),4.14286,5.11938,5.26663
radius_3(1064),4.34937,5.12614,5.51474
radius_3(1065),4.0988,5.08532,5.44907
radius_3(1066),4.00185,5.49713,5.33392
radius_3(1067),4.16675,5.13483,5.25712
radius_3(1068),4.16867,4.89022,5.4005
radius_3(1069),4.29944,4.83187,5.53464
radius_3(1070),4.03839,4.87869,5.28233
radius_3(1071),4.12239,5.06916,5.22596
radius_3(1072),4.1256,4.82895,5.35107
radius_3(1073),3.84688,5.09364,5.3759
radius_3(1074),4.04957,5.07918,5.78353
radius_3(1075),3.53593,5.33512,5.47917
radius_3(1076),3.92494,5.13883,5.7132
radius_3(1077),4.04413,4.91367,5.5424
radius_3(1078),4.53292,5.0654,5.40105
radius_3(1079),4.24782,5.04926,5.44631
radius_3(1080),4.57893,4.98887,5.58707
radius_3(1081),4.13388,4.64642,5.30091
radius_3(1082),4.28732,5.07645,5.69539
radius_3(1083),3.96393,5.42207,5.23714
radius_3(1084),3.80592,4.98869,5.0689
radius_3(1085),3.95438,5.04477,5.2904
radius_3(1086),3.99988,5.48072,5.53309
radius_3(1087),4.26843,4.34894,5.22336
radius_3(1088),4.2303,5.08149,5.73831
radius_3(1089),4.292,4.94623,5.2713
radius_3(1090),4.25198,4.61562,5.62686
radius_3(1091),4.00587,5.20663,5.62686
radius_3(1092),4.17419,5.52893,5.53182
radius_3(1093),3.73001,5.28621,5.25483
radius_3(1094),3.85905,4.99226,5.04456
radius_3(1095),4.2183,5.01921,5.45602
radius_3(1096),4.12387,5.1071,5.53964
radius_3(1097),4.28373,5.1023,5.56113
radius_3(1098),3.81027,4.40228,5.39415
radius_3(1099),3.98288,4.81519,5.3743
radius_3(1100),4.17938,5.28008,5.27399
radius_3(1101),4.2183,5.02237,5.32081
radius_3(1102),3.78995,5.08555,5.72321
radius_3(1103),4.20343,5.11656,5.41925
radius_3(1104),4.23677,4.38977,5.52809
radius_3(1105),3.9705,5.51107,5.61529
radius_3(1106),4.24005,4.42395,5.62388
radius_3(1107),4.11115,4.86451,5.33771
radius_3(1108),3.80338,4.62034,5.3635
radius_3(1109),4.15404,4.82574,5.55677
radius_3(1110),3.65071,4.87435,5.27237
radius_3(1111),3.53006,5.26216,5.58153
radius_3(1112),3.63159,5.33356,5.63558
radius_3(1113),3.85264,5.31654,5.27718
radius_3(1114),3.32447,4.84561,5.3178
radius_3(1115),3.37726,5.15711,5.53911
radius_3(1116),3.96843,5.06073,5.62685
radius_3(1117),3.01944,5.00931,5.93022
radius_3(1118),3.60493,5.2266,5.4047
radius_3(1119),3.49221,5.22422,5.56258
radius_3(1120),3.85939,4.88593,5.59901
radius_3(1121),3.81316,5.46637,6.01942
radius_3(1122),3.84671,5.50897,6.06913
radius_3(1123),4.18095,5.04106,4.92746
radius_3(1124),3.91913,4.6712,5.41914
radius_3(1125),4.5375,5.40796,5.15578
radius_3(1126),3.97002,5.12307,5.34574
radius_3(1127),4.39224,5.18126,5.64832
radius_3(1128),4.74409,5.12489,5.62535
radius_3(1129),4.90137,5.60382,5.54464
radius_3(1130),4.5949,5.06642,5.85191
radius_3(1131),4.89868,5.03672,5.8312
radius_3(1132),4.56861,5.33206,5.6476
radius_3(1133),5.12793,5.0986,5.63728
radius_3(1134),4.82935,4.86815,5.55923
radius_3(1135),5.05133,4.69305,5.65745
radius_3(1136),4.224,5.29297,5.62353
radius_3(1137),4.76196,5.14545,5.09018
radius_3(1138),5.37337,4.7341,5.60524
radius_3(1139),4.81235,5.13206,5.6648
radius_3(1140),5.20819,5.2181,5.04557
radius_3(1141),4.69596,5.41943,5.89461
radius_3(1142),5.21379,4.94918,5.67549
radius_3(1143),4.58471,4.45203,5.48783
radius_3(1144),4.32287,5.16705,5.65999
radius_3(1145),4.46465,4.91125,5.67875
radius_3(1146),4.37366,5.16327,5.50412
radius_3(1147),4.02132,5.37872,5.4416
radius_3(1148),4.04843,5.06458,4.88633
radius_3(1149),4.11765,5.47683,5.67192
radius_3(1150),3.73493,4.68014,5.91765
radius_3(1151),3.40209,5.00455,5.12778
radius_3(1152),3.79251,4.6629,5.48219
radius_3(1153),4.04972,5.07801,5.83156
radius_3(1154),4.18731,4.53708,5.35963
radius_3(1155),3.58792,4.97962,5.47371
radius_3(1156),3.25172,5.16962,6.08415
radius_3(1157),3.99321,5.23081,5.15403
radius_3(1158),3.68806,4.58482,5.43365
radius_3(1159),3.61788,5.20048,5.51003
radius_3(1160),3.45114,5.08771,5.69388
radius_3(1161),3.72606,4.96629,5.60848
radius_3(1162),3.67668,4.80483,5.62208
radius_3(1163),3.91471,4.7413,5.68685
radius_3(1164),3.02988,4.67021,5.75608
radius_3(1165),3.5788,5.17435,5.12709
radius_3(1166),3.74234,5.15851,5.27816
radius_3(1167),3.61016,4.89973,5.4156
radius_3(1168),3.40658,4.90509,5.80813
radius_3(1169),3.17645,5.01324,5.43556
radius_3(1170),3.81555,4.4019,5.84947
radius_3(1171),3.32536,4.72196,5.58072
radius_3(1172),3.48076,4.88264,5.67179
radius_3(1173),3.1992,5,5.86225
radius_3(1174),3.29193,5.20331,5.68685
radius_3(1175),3.30597,5.19558,5.54734
radius_3(1176),3.18968,5.13599,5.48218
radius_3(1177),3.31335,4.92847,5.29765
radius_3(1178),3.46311,5.07147,4.89507
radius_3(1179),3.34093,5.13446,5.24133
radius_3(1180),3.31102,4.83376,5.2169
radius_3(1181),3.17845,4.83807,5.42026
radius_3(1182),2.61697,5.07951,5.17555
radius_3(1183),3.40237,4.94342,5.36977
radius_3(1184),3.00587,4.79706,5.52497
radius_3(1185),3.25379,4.38967,5.86096
radius_3(1186),3.19809,4.61761,5.57067
radius_3(1187),2.95902,4.90106,6.00652
radius_3(1188),3.07488,5.552,5.63441
radius_3(1189),3.18319,4.83473,5.34391
radius_3(1190),3.17634,5.16471,5.85829
radius_3(1191),3.13196,5.14536,5.99361
radius_3(1192),2.8257,4.38669,5.75694
radius_3(1193),2.37091,5.15601,5.40593
radius_3(1194),2.81236,5.1821,5.43498
radius_3(1195),2.65815,4.96332,5.39061
radius_3(1196),2.88702,5.2784,5.41344
radius_3(1197),2.59469,5.21048,5.99229
radius_3(1198),3.06269,4.88674,5.2761
radius_3(1199),2.8197,5.16356,5.49674
is_coiled(0),0,0,0
is_coiled(1),0,0,0
is_coiled(2),0,0,0
is_coiled(3),0,0,0
is_coiled(4),0,0,0
is_coiled(5),0,0,0
is_coiled(6),0,0,0
is_coiled(7),0,0,0
is_coiled(8),0,0,0
is_coiled(9),0,0,0
is_coiled(10),0,0,0
is_coiled(11),0,0,0
is_coiled(12),0,0,0
is_coiled(13),0,0,0
is_coiled(14),0,0,0
is_coiled(15),0,0,0
is_coiled(16),0,0,0
is_coiled(17),0,0,0
is_coiled(18),0,0,0
is_coiled(19),0,0,0
is_coiled(20),0,0,0
is_coiled(21),0,0,0
is_coiled(22),0,0,0
is_coiled(23),0,0,0
is_coiled(24),0,0,0
is_coiled(25),0,0,0
is_coiled(26),0,0,0
is_coiled(27),0,0,0
is_coiled(28),0,0,0
is_coiled(29),0,0,0
is_coiled(30),0,0,0
is_coiled(31),0,0,0
is_coiled(32),0,0,0
is_coiled(33),0,0,0
is_coiled(34),0,0,0
is_coiled(35),0,0,0
is_coiled(36),0,0,0
is_coiled(37),0,0,0
is_coiled(38),0,0,0
is_coiled(39),0,0,0
is_coiled(40),0,0,0
is_coiled(41),0,0,0
is_coiled(42),0,0,0
is_coiled(43),0,0,0
is_coiled(44),0,0,0
is_coiled(45),0,0,0
is_coiled(46),0,0,0
is_coiled(47),0,0,0
is_coiled(48),0,0,0
is_coiled(49),0,0,0
is_coiled(50),0,0,0
is_coiled(51),0,0,0
is_coiled(52),0,0,0
is_coiled(53),0,0,0
is_coiled(54),0,0,0
is_coiled(55),0,0,0
is_coiled(56),0,0,0
is_coiled(57),0,0,0
is_coiled(58),0,0,0
is_coiled(59),0,0,0
is_coiled(60),0,0,0
is_coiled(61),0,0,0
is_coiled(62),0,0,0
is_coiled(63),0,0,0
is_coiled(64),0,0,0
is_coiled(65),0,0,0
is_coiled(66),0,0,0
is_coiled(67),0,0,0
is_coiled(68),0,0,0
is_coiled(69),0,0,0
is_coiled(70),0,0,0
is_coiled(71),0,0,0
is_coiled(72),0,0,0
is_coiled(73),0,0,0
is_coiled(74),0,0,0
is_coiled(75),0,0,0
is_coiled(76),0,0,0
is_coiled(77),0,0,0
is_coiled(78),0,0,0
is_coiled(79),0,0,0
is_coiled(80),0,0,0
is_coiled(81),0,0,0
is_coiled(82),0,0,0
is_coiled(83),0,0,0
is_coiled(84),0,0,0
is_coiled(85),0,0,0
is_coiled(86),0,0,0
is_coiled(87),0,0,0
is_coiled(88),0,0,0
is_coiled(89),0,0,0
is_coiled(90),0,0,0
is_coiled(91),0,0,0
is_coiled(92),0,0,0
is_coiled(93),0,0,0
is_coiled(94),0,0,0
is_coiled(95),0,0,0
is_coiled(96),0,0,0
is_coiled(97),0,0,0
is_coiled(98),0,0,0
is_coiled(99),0,0,0
is_coiled(100),0,0,0
is_coiled(101),0,0,0
is_coiled(102),0,0,0
is_coiled(103),0,0,0
is_coiled(104),0,0,0
is_coiled(105),0,0,0
is_coiled(106),0,0,0
is_coiled(107),0,0,0
is_coiled(108),0,0,0
is_coiled(109),0,0,0
is_coiled(110),0,0,0
is_coiled(111),0,0,0
is_coiled(112),0,0,0
is_coiled(113),0,0,0
is_coiled(114),0,0,0
is_coiled(115),0,0,0
is_coiled(116),0,0,0
is_coiled(117),0,0,0
is_coiled(118),0,0,0
is_coiled(119),0,0,0
is_coiled(120),0,0,0
is_coiled(121),0,0,0
is_coiled(122),0,0,0
is_coiled(123),0,0,0
is_coiled(124),0,0,0
is_coiled(125),0,0,0
is_coiled(126),0,0,0
is_coiled(127),0,0,0
is_coiled(128),0,0,0
is_coiled(129),0,0,0
is_coiled(130),0,0,0
is_coiled(131),0,0,0
is_coiled(132),0,0,0
is_coiled(133),0,0,0
is_coiled(134),0,0,0
is_coiled(135),0,0,0
is_coiled(136),0,0,0
is_coiled(137),0,0,0
is_coiled(138),0,0,0
is_coiled(139),0,0,0
is_coiled(140),0,0,0
is_coiled(141),0,0,0
is_coiled(142),0,0,0
is_coiled(143),0,0,0
is_coiled(144),0,0,0
is_coiled(145),0,0,0
is_coiled(146),0,0,0
is_coiled(147),0,0,0
is_coiled(148),0,0,0
is_coiled(149),0,0,0
is_coiled(150),0,0,0
is_coiled(151),0,0,0
is_coiled(152),0,0,0
is_coiled(153),0,0,0
is_coiled(154),0,0,0
is_coiled(155),0,0,0
is_coiled(156),0,0,0
is_coiled(157),0,0,0
is_coiled(158),0,0,0
is_coiled(159),0,0,0
is_coiled(160),0,0,0
is_coiled(161),0,0,0
is_coiled(162),0,0,0
is_coiled(163),0,0,0
is_coiled(164),0,0,0
is_coiled(165),0,0,0
is_coiled(166),0,0,0
is_coiled(167),0,0,0
is_coiled(168),0,0,0
is_coiled(169),0,0,0
is_coiled(170),0,0,0
is_coiled(171),0,0,0
is_coiled(172),0,0,0
is_coiled(173),0,0,0
is_coiled(174),0,0,0
is_coiled(175),0,0,0
is_coiled(176),0,0,0
is_coiled(177),0,0,0
is_coiled(178),0,0,0
is_coiled(179),0,0,0
is_coiled(180),0,0,0
is_coiled(181),0,0,0
is_coiled(182),0,0,0
is_coiled(183),0,0,0
is_coiled(184),0,0,0
is_coiled(185),0,0,0
is_coiled(186),0,0,0
is_coiled(187),0,0,0
is_coiled(188),0,0,0
is_coiled(189),0,0,0
is_coiled(190),0,0,0
is_coiled(191),0,0,0
is_coiled(192),0,0,0
is_coiled(193),0,0,0
is_coiled(194),0,0,0
is_coiled(195),0,0,0
is_coiled(196),0,0,0
is_coiled(197),0,0,0
is_coiled(198),0,0,0
is_coiled(199),0,0,0
is_coiled(200),0,0,0
is_coiled(201),0,0,0
is_coiled(202),0,0,0
is_coiled(203),0,0,0
is_coiled(204),0,0,0
is_coiled(205),0,0,0
is_coiled(206),0,0,0
is_coiled(207),0,0,0
is_coiled(208),0,0,0
is_coiled(209),0,0,0
is_coiled(210),0,0,0
is_coiled(211),0,0,0
is_coiled(212),0,0,0
is_coiled(213),0,0,0
is_coiled(214),0,0,0
is_coiled(215),0,0,0
is_coiled(216),0,0,0
is_coiled(217),0,0,0
is_coiled(218),0,0,0
is_coiled(219),0,0,0
is_coiled(220),0,0,0
is_coiled(221),0,0,0
is_coiled(222),0,0,0
is_coiled(223),0,0,0
is_coiled(224),0,0,0
is_coiled(225),0,0,0
is_coiled(226),0,0,0
is_coiled(227),0,0,0
is_coiled(228),0,0,0
is_coiled(229),0,0,0
is_coiled(230),0,0,0
is_coiled(231),0,0,0
is_coiled(232),0,0,0
is_coiled(233),0,0,0
is_coiled(234),0,0,0
is_coiled(235),0,0,0
is_coiled(236),0,0,0
is_coiled(237),0,0,0
is_coiled(238),0,0,0
is_coiled(239),0,0,0
is_coiled(240),0,0,0
is_coiled(241),0,0,0
is_coiled(242),0,0,0
is_coiled(243),0,0,0
is_coiled(244),0,0,0
is_coiled(245),0,0,0
is_coiled(246),0,0,0
is_coiled(247),0,0,0
is_coiled(248),0,0,0
is_coiled(249),0,0,0
is_coiled(250),0,0,0
is_coiled(251),0,0,0
is_coiled(252),0,0,0
is_coiled(253),0,0,0
is_coiled(254),0,0,0
is_coiled(255),0,0,0
is_coiled(256),0,0,0
is_coiled(257),0,0,0
is_coiled(258),0,0,0
is_coiled(259),0,0,0
is_coiled(260),0,0,0
is_coiled(261),0,0,0
is_coiled(262),0,0,0
is_coiled(263),0,0,0
is_coiled(264),0,0,0
is_coiled(265),0,0,0
is_coiled(266),0,0,0
is_coiled(267),0,0,0
is_coiled(268),0,0,0
is_coiled(269),0,0,0
is_coiled(270),0,0,0
is_coiled(271),0,0,0
is_coiled(272),0,0,0
is_coiled(273),0,0,0
is_coiled(274),0,0,0
is_coiled(275),0,0,0
is_coiled(276),0,0,0
is_coiled(277),0,0,0
is_coiled(278),0,0,0
is_coiled(279),0,0,0
is_coiled(280),0,0,0
is_coiled(281),0,0,0
is_coiled(282),0,0,0
is_coiled(283),0,0,0
is_coiled(284),0,0,0
is_coiled(285),0,0,0
is_coiled(286),0,0,0
is_coiled(287),0,0,0
is_coiled(288),0,0,0
is_coiled(289),0,0,0
is_coiled(290),0,0,0
is_coiled(291),0,0,0
is_coiled(292),0,0,0
is_coiled(293),0,0,0
is_coiled(294),0,0,0
is_coiled(295),0,0,0
is_coiled(296),0,0,0
is_coiled(297),0,0,0
is_coiled(298),0,0,0
is_coiled(299),0,0,0
is_coiled(300),0,0,0
is_coiled(301),0,0,0
is_coiled(302),0,0,0
is_coiled(303),0,0,0
is_coiled(304),0,0,0
is_coiled(305),0,0,0
is_coiled(306),0,0,0
is_coiled(307),0,0,0
is_coiled(308),0,0,0
is_coiled(309),0,0,0
is_coiled(310),0,0,0
is_coiled(311),0,0,0
is_coiled(312),0,0,0
is_coiled(313),0,0,0
is_coiled(314),0,0,0
is_coiled(315),0,0,0
is_coiled(316),0,0,0
is_coiled(317),0,0,0
is_coiled(318),0,0,0
is_coiled(319),0,0,0
